CURSO_ACADEMICO;NOMBRE_PROGRAMA_MOVILIDAD;NOMBRE_AREA_ESTUDIOS_MOV;CENTRO;IN_OUT;NOMBRE_IDIOMA_NIVEL_MOVILIDAD;PAIS_UNIVERSIDAD_ACUERDO;UNIVERSIDAD_ACUERDO;PLAZAS_OFERTADAS_ALUMNOS;PLAZAS_ASIGNADAS_ALUMNOS_OUT;FECHA_ACTUALIZACION
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université Pantheon-Sorbonne (Paris I) (Francia);1;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université De Pau Et Des Pays De L'Adour (Francia);1;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Hungría;Eötvös Loránd Tudományegyetem (Hungría);2;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Hungría;Central European University (Hungría);2;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Irlanda (Eire);University Of Dublin - Trinity College (Irlanda (Eire));3;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Irlanda (Eire);University College Dublin (Irlanda (Eire));2;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Bari (Italia);3;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Bologna (Italia);2;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Milano (Italia);2;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Firenze (Italia);2;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Ferrara (Italia);1;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Catania (Italia);2;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Torino (Italia);2;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Salerno (Italia);9;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Napoli Federico Ii (Italia);2;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Roma 'La Sapienza' (Italia);4;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Libera Università 'Maria Ss. Assunta' Di Roma (Italia);5;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Genova (Italia);6;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Polonia;Uniwersytet Im. Adama Mickiewicza (Polonia);2;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade Do Porto (Portugal);2;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Reino Unido;University Of Leeds (Reino Unido);3;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Reino Unido;University Of Cambridge (Reino Unido);1;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);República Checa;Masarykova Univerzita Brno (República Checa);2;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;IN;ESPAÑOL - B2 (Nivel avanzado);Francia;Université D'Angers (Francia);1;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;IN;No Informado;Alemania;Ruhr-Universität Bochum (Alemania);2;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;IN;No Informado;Francia;Université Jean Monnet De Saint- Etienne (Francia);2;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;IN;No Informado;Francia;Université Grenoble Alpes (Uga) (Francia);2;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Eberhard-Karls-Universität Tübingen (Alemania);2;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Technische Universität Dresden (Alemania);2;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Freie Universität Berlin (Alemania);2;1;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Ruhr-Universität Bochum (Alemania);2;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Universität Zu Köln (Alemania);2;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Universität Hamburg (Alemania);2;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Salerno (Italia);2;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;FRANCÉS - B1 (Nivel intermedio);Bélgica;Université Libre De Bruxelles (Bélgica);2;2;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Université De Toulouse - Jean Jaurès (Francia);2;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Université Grenoble Alpes (Uga) (Francia);2;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Université Bordeaux Montaigne (Francia);2;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Université De Poitiers (Francia);6;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Université Jean Monnet De Saint- Etienne (Francia);3;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;FRANCÉS - B2 (Nivel avanzado);Francia;Université Pantheon-Sorbonne (Paris I) (Francia);1;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;FRANCÉS - B2 (Nivel avanzado);Francia;Université De Bourgogne - Dijon (Francia);2;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;FRANCÉS - B2 (Nivel avanzado);Francia;Université D'Angers (Francia);1;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;FRANCÉS - B2 (Nivel avanzado);Francia;Sorbonne Université (Francia);2;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;FRANCÉS - B2 (Nivel avanzado);Francia;Université De Pau Et Des Pays De L'Adour (Francia);3;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;INGLÉS - B1 (Nivel intermedio);Alemania;Christian-Albrechts-Universität Zu Kiel (Alemania);1;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;INGLÉS - B1 (Nivel intermedio);Irlanda (Eire);University College Dublin (Irlanda (Eire));2;1;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Bologna (Italia);2;2;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Genova (Italia);4;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;INGLÉS - B1 (Nivel intermedio);Polonia;Uniwersytet Im. Adama Mickiewicza (Polonia);2;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;INGLÉS - B2 (Nivel avanzado);Hungría;Eötvös Loránd Tudományegyetem (Hungría);2;1;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;INGLÉS - B2 (Nivel avanzado);Irlanda (Eire);University Of Dublin - Trinity College (Irlanda (Eire));3;5;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;INGLÉS - B2 (Nivel avanzado);Reino Unido;University Of Leeds (Reino Unido);3;1;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;INGLÉS - B2 (Nivel avanzado);República Checa;Masarykova Univerzita Brno (República Checa);2;1;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;INGLÉS - C1 (Nivel avanzado 1);Hungría;Central European University (Hungría);2;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;INGLÉS - C1 (Nivel avanzado 1);Reino Unido;University Of Cambridge (Reino Unido);1;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;ITALIANO - A1 (Nivel básico);Italia;Università Degli Studi Di Salerno (Italia);7;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;ITALIANO - A2 (Nivel básico avanzado);Italia;Università Degli Studi Di Catania (Italia);2;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Libera Università 'Maria Ss. Assunta' Di Roma (Italia);5;3;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Bari (Italia);3;1;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Genova (Italia);2;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Napoli Federico Ii (Italia);2;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Roma 'La Sapienza' (Italia);6;4;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;ITALIANO - B2 (Nivel avanzado);Italia;Università Degli Studi Di Milano (Italia);2;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;No Informado;Francia;Université De Toulouse - Jean Jaurès (Francia);1;1;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;No Informado;Francia;Université De Limoges (Francia);4;0;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;No Informado;Italia;Università Degli Studi Di Torino (Italia);2;2;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;No Informado;Italia;Università Degli Studi Di Ferrara (Italia);1;1;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;No Informado;Italia;Università Degli Studi Di Firenze (Italia);2;2;27/09/2020
2019;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;PORTUGUÉS - B2 (Nivel avanzado);Portugal;Universidade Do Porto (Portugal);2;0;27/09/2020
2019;ERASMUS;0223-Filosofía y ética;Escuela de Doctorado;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Freie Universität Berlin (Alemania);1;0;27/09/2020
2019;ERASMUS;0223-Filosofía y ética;Escuela de Doctorado;OUT;FRANCÉS - B1 (Nivel intermedio);Bélgica;Université De Liege (Bélgica);1;0;27/09/2020
2019;ERASMUS;0223-Filosofía y ética;Escuela de Doctorado;OUT;INGLÉS - B2 (Nivel avanzado);Hungría;Eötvös Loránd Tudományegyetem (Hungría);4;3;27/09/2020
2019;ERASMUS;0223-Filosofía y ética;Escuela de Doctorado;OUT;INGLÉS - B2 (Nivel avanzado);Turquía;Bogazici (Turquía);3;0;27/09/2020
2019;ERASMUS;0223-Filosofía y ética;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Freie Universität Berlin (Alemania);1;0;27/09/2020
2019;ERASMUS;0223-Filosofía y ética;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Bélgica;Université De Liege (Bélgica);1;0;27/09/2020
2019;ERASMUS;0223-Filosofía y ética;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université De Toulouse - Jean Jaurès (Francia);2;0;27/09/2020
2019;ERASMUS;0223-Filosofía y ética;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Hungría;Eötvös Loránd Tudományegyetem (Hungría);6;0;27/09/2020
2019;ERASMUS;0223-Filosofía y ética;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade De Coimbra (Portugal);2;0;27/09/2020
2019;ERASMUS;0223-Filosofía y ética;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Turquía;Bogazici (Turquía);3;0;27/09/2020
2019;ERASMUS;0223-Filosofía y ética;Facultad de Filosofía y Letras;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Freie Universität Berlin (Alemania);1;0;27/09/2020
2019;ERASMUS;0223-Filosofía y ética;Facultad de Filosofía y Letras;OUT;FRANCÉS - B1 (Nivel intermedio);Bélgica;Université De Liege (Bélgica);1;0;27/09/2020
2019;ERASMUS;0223-Filosofía y ética;Facultad de Filosofía y Letras;OUT;INGLÉS - B2 (Nivel avanzado);Hungría;Eötvös Loránd Tudományegyetem (Hungría);4;3;27/09/2020
2019;ERASMUS;0223-Filosofía y ética;Facultad de Filosofía y Letras;OUT;INGLÉS - B2 (Nivel avanzado);Turquía;Bogazici (Turquía);3;0;27/09/2020
2019;ERASMUS;0223-Filosofía y ética;Facultad de Filosofía y Letras;OUT;No Informado;Francia;Université De Toulouse - Jean Jaurès (Francia);2;0;27/09/2020
2019;ERASMUS;0223-Filosofía y ética;Facultad de Filosofía y Letras;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Universidade De Coimbra (Portugal);2;2;27/09/2020
2019;ERASMUS;0229-Humanidades (otras);Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade Do Porto (Portugal);1;0;27/09/2020
2019;ERASMUS;0229-Humanidades (otras);Facultad de Filosofía y Letras;OUT;PORTUGUÉS - B2 (Nivel avanzado);Portugal;Universidade Do Porto (Portugal);1;0;27/09/2020
2019;ERASMUS;023 Idiomas;Facultad de Ciencias Sociales y Humanas de Teruel;IN;INGLÉS - B1 (Nivel intermedio);Francia;Université De Haute-Bretagne (Rennes Ii) (Francia);2;0;27/09/2020
2019;ERASMUS;023 Idiomas;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;FRANCÉS - A2 (Nivel básico avanzado);Francia;Université De Haute-Bretagne (Rennes Ii) (Francia);2;0;27/09/2020
2019;ERASMUS;023 Idiomas;Facultad de Economía y Empresa;IN;No Informado;Irlanda (Eire);Technological University Dublin-City Campus (Irlanda (Eire));0;0;27/09/2020
2019;ERASMUS;023 Idiomas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université De Perpignan, Via Domitia (Francia);2;0;27/09/2020
2019;ERASMUS;023 Idiomas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université D'Angers (Francia);2;0;27/09/2020
2019;ERASMUS;023 Idiomas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Institut National Des Langues Et Civilisations Orientales (Francia);3;0;27/09/2020
2019;ERASMUS;023 Idiomas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Roma Tre (Italia);2;0;27/09/2020
2019;ERASMUS;023 Idiomas;Facultad de Filosofía y Letras;OUT;FRANCÉS - B2 (Nivel avanzado);Francia;Université De Perpignan, Via Domitia (Francia);2;0;27/09/2020
2019;ERASMUS;023 Idiomas;Facultad de Filosofía y Letras;OUT;FRANCÉS - B2 (Nivel avanzado);Francia;Université D'Angers (Francia);2;0;27/09/2020
2019;ERASMUS;023 Idiomas;Facultad de Filosofía y Letras;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Roma Tre (Italia);2;0;27/09/2020
2019;ERASMUS;031-Ciencias sociales y del comportamiento;Facultad de Ciencias Sociales y del Trabajo;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Firenze (Italia);4;0;27/09/2020
2019;ERASMUS;031-Ciencias sociales y del comportamiento;Facultad de Ciencias Sociales y del Trabajo;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Libera Università 'Maria Ss. Assunta' Di Roma (Italia);6;0;27/09/2020
2019;ERASMUS;031-Ciencias sociales y del comportamiento;Facultad de Ciencias Sociales y del Trabajo;IN;ESPAÑOL - B1 (Nivel intermedio);Polonia;Uniwersytet Rzeszowski (Polonia);2;0;27/09/2020
2019;ERASMUS;031-Ciencias sociales y del comportamiento;Facultad de Ciencias Sociales y del Trabajo;IN;ESPAÑOL - B1 (Nivel intermedio);Polonia;Uniwersytet Warszawski (Polonia);2;0;27/09/2020
2019;ERASMUS;031-Ciencias sociales y del comportamiento;Facultad de Ciencias Sociales y del Trabajo;IN;ESPAÑOL - B1 (Nivel intermedio);Rumanía;Universitatea Din Bucuresti (Rumanía);2;0;27/09/2020
2019;ERASMUS;031-Ciencias sociales y del comportamiento;Facultad de Ciencias Sociales y del Trabajo;IN;ESPAÑOL - B1 (Nivel intermedio);Rumanía;"Universitatea ""Babes-Bolyai"" Din Cluj-Napoca (Rumanía)";2;0;27/09/2020
2019;ERASMUS;031-Ciencias sociales y del comportamiento;Facultad de Ciencias Sociales y del Trabajo;OUT;INGLÉS - B1 (Nivel intermedio);Polonia;Uniwersytet Rzeszowski (Polonia);2;0;27/09/2020
2019;ERASMUS;031-Ciencias sociales y del comportamiento;Facultad de Ciencias Sociales y del Trabajo;OUT;INGLÉS - B1 (Nivel intermedio);Polonia;Uniwersytet Warszawski (Polonia);2;1;27/09/2020
2019;ERASMUS;031-Ciencias sociales y del comportamiento;Facultad de Ciencias Sociales y del Trabajo;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Firenze (Italia);4;0;27/09/2020
2019;ERASMUS;031-Ciencias sociales y del comportamiento;Facultad de Ciencias Sociales y del Trabajo;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Libera Università 'Maria Ss. Assunta' Di Roma (Italia);6;3;27/09/2020
2019;ERASMUS;031-Ciencias sociales y del comportamiento;Facultad de Ciencias Sociales y del Trabajo;OUT;OTROS - B1 (Nivel intermedio);Rumanía;Universitatea Din Bucuresti (Rumanía);2;0;27/09/2020
2019;ERASMUS;0311-Economía;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Polonia;Radom Academy Of Economics (Polonia);4;0;27/09/2020
2019;ERASMUS;0311-Economía;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Turquía;Sakarya Üniversitesi (Turquía);2;0;27/09/2020
2019;ERASMUS;0311-Economía;Facultad de Derecho;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Christian-Albrechts-Universität Zu Kiel (Alemania);3;0;27/09/2020
2019;ERASMUS;0311-Economía;Facultad de Derecho;OUT;ALEMÁN - B2 (Nivel avanzado);Alemania;Ludwig-Maximilians-Universität München (Alemania);2;2;27/09/2020
